path,MOS_COL,MOS_DISC,MOS_LOUD,MOS_NOISE,MOS_REVERB,MOS_SIG,MOS_OVRL
/data/datasets/LRS3/trainval/qG6SnAIinj0/50035.wav,4.209382057189941,4.259121417999268,3.8371901512146,3.8332252502441406,4.3543877601623535,4.166759967803955,3.780524492263794
/data/datasets/LRS3/trainval/tNKdc6Lxcvo/50005.wav,4.348674297332764,3.708445072174072,4.6063642501831055,3.572822570800781,4.735409259796143,4.294048309326172,3.777796030044556
/data/datasets/LRS3/trainval/nx3GuO41Jyg/50016.wav,3.791187286376953,3.5865752696990967,3.892665386199951,4.163286209106445,4.019623756408691,4.117833137512207,3.776699304580689
/data/datasets/LRS3/trainval/fDzj9vRw5yM/50002.wav,2.6542768478393555,4.482365608215332,3.4271128177642822,4.221318244934082,4.284150123596191,4.199558258056641,3.77612042427063
/data/datasets/LRS3/trainval/2AZwSkHTkCU/50001.wav,3.335482597351074,4.802377223968506,3.443704605102539,2.7587404251098637,4.69306755065918,4.15884256362915,3.7728679180145264
/data/datasets/LRS3/trainval/7rMYfiRNT7g/50013.wav,3.983505964279175,3.976889133453369,4.052347183227539,3.1394708156585693,4.493141174316406,4.191586494445801,3.7693684101104736
/data/datasets/LRS3/trainval/sa1iS1MqUy4/50007.wav,3.588067054748535,4.46049165725708,3.431142091751098,3.575245141983032,4.562750816345215,4.322373390197754,3.768115997314453
/data/datasets/LRS3/trainval/4XESlSz0TLM/50003.wav,4.072737693786621,4.552467346191406,4.095334053039551,3.8155159950256343,4.584331035614014,4.332742214202881,3.765093326568604
/data/datasets/LRS3/trainval/xRL2vVAa47I/50006.wav,4.627110958099365,4.483033657073975,3.700929641723633,3.970035076141357,4.604022979736328,4.22921085357666,3.7646541595458975
/data/datasets/LRS3/trainval/v3SZTqj2Skw/50020.wav,4.049386501312256,4.400467872619629,4.36580753326416,3.82628870010376,4.325622081756592,4.099910259246826,3.764012336730957
/data/datasets/LRS3/trainval/HALd9FY5SVQ/50001.wav,3.856336116790772,4.489623069763184,3.836473226547241,4.157217979431152,3.754009485244751,4.221295833587647,3.7635579109191895
/data/datasets/LRS3/trainval/6Eu964BbJO4/50004.wav,4.085397720336914,4.024896144866943,3.711348533630371,3.960634708404541,4.418558597564697,4.217685699462891,3.761211633682251
/data/datasets/LRS3/trainval/P86fZa4xKSw/50018.wav,3.960514068603516,4.125681877136231,4.109335899353027,3.961172819137573,4.602436065673828,4.154306888580322,3.75187611579895
/data/datasets/LRS3/trainval/bX32UShfri4/50015.wav,3.776780605316162,4.515025615692139,3.761075496673584,2.752894163131714,4.863968372344971,4.381526470184326,3.745560884475708
/data/datasets/LRS3/trainval/iOByGJskqks/50001.wav,4.681460380554199,4.246777534484863,4.155001640319824,3.4371886253356934,4.450369834899902,4.043011665344238,3.743722438812256
/data/datasets/LRS3/trainval/HALd9FY5SVQ/50002.wav,3.572537660598755,4.009888172149658,4.222276210784912,3.880251169204712,4.575483322143555,4.148328304290772,3.740023136138916
/data/datasets/LRS3/trainval/zYhgy5ouYLM/50002.wav,2.7798588275909424,4.6530351638793945,3.432309627532959,3.394126892089844,4.289057731628418,4.08515739440918,3.7336697578430176
/data/datasets/LRS3/trainval/piCQ3StcRUQ/50004.wav,2.5894742012023926,4.678277969360352,4.038291931152344,2.9605584144592285,4.613793849945068,4.391632080078125,3.7324047088623047
/data/datasets/LRS3/trainval/5HeZaYtfDf8/50002.wav,3.6351637840271,4.20988655090332,3.8809733390808105,4.115580081939697,4.418689727783203,3.9917500019073486,3.732316493988037
/data/datasets/LRS3/trainval/gLDQr9i7LkM/50001.wav,3.25571608543396,4.878903865814209,3.635441541671753,3.981089591979981,4.752665996551514,4.212654113769531,3.730017900466919
/data/datasets/LRS3/trainval/nx3GuO41Jyg/50032.wav,3.734063625335693,4.458252429962158,4.458363056182861,3.9788336753845215,4.528420925140381,4.162210464477539,3.728306293487549
/data/datasets/LRS3/trainval/3XDdhbrg2kw/50015.wav,3.870694160461426,4.072518825531006,3.450697422027588,4.030633449554443,4.018608093261719,4.289003849029541,3.727100372314453
/data/datasets/LRS3/trainval/IfjI0tVUpbc/50004.wav,4.193340301513672,4.626797199249268,3.792588710784912,4.089319705963135,3.985284805297852,3.84356141090393,3.71934986114502
/data/datasets/LRS3/trainval/fa7SkR2fz3M/50010.wav,4.2178449630737305,4.42496395111084,3.3082661628723145,3.9297943115234375,3.7552781105041504,4.094647407531738,3.715255498886109
/data/datasets/LRS3/trainval/abMQhaMdQu0/50004.wav,4.124172210693359,4.2422871589660645,4.0029802322387695,4.1810407638549805,3.3011255264282227,4.046402931213379,3.714269161224365
/data/datasets/LRS3/trainval/79zra755WgA/50006.wav,3.69538164138794,4.558701992034912,3.9185948371887207,4.049763202667236,4.339270114898682,4.1282267570495605,3.7129173278808594
/data/datasets/LRS3/trainval/2dnSoGaEHxs/50007.wav,3.881681442260742,4.229704856872559,4.112626075744629,4.585653305053711,4.376396179199219,4.0397233963012695,3.711640119552612
/data/datasets/LRS3/trainval/6fJRmouSDL4/50010.wav,3.968768835067749,4.094030857086182,3.686747074127197,3.106083631515503,3.523749351501465,3.8284292221069336,3.7043631076812735
/data/datasets/LRS3/trainval/ZSRaJIMYSMs/50013.wav,4.276811122894287,3.822749614715576,4.441994667053223,4.336337566375732,4.770356178283691,4.063355922698975,3.7043440341949454
/data/datasets/LRS3/trainval/xY7kVVS2HVY/50035.wav,4.123222351074219,4.356217861175537,4.158576488494873,4.466041088104248,4.828729152679443,4.009349822998047,3.704010486602783
/data/datasets/LRS3/trainval/Sx4Gsh0r9HU/50004.wav,3.624474048614502,4.820162296295166,4.174827575683594,3.956269025802612,4.050625801086426,3.922241926193237,3.702122926712036
/data/datasets/LRS3/trainval/FLbEKpLS5Z0/50004.wav,3.6452829837799072,4.527181625366211,4.153831005096436,4.4320268630981445,4.542391777038574,4.001618385314941,3.700371742248535
/data/datasets/LRS3/trainval/25onkAGt3Gs/50006.wav,3.614647150039673,4.406156063079834,4.000153064727783,4.086463928222656,4.494663238525391,4.110015869140625,3.699293851852417
/data/datasets/LRS3/trainval/Vi8k6BG9KVk/50005.wav,4.173404216766357,4.533506870269775,4.338379859924316,4.439090251922607,4.589724540710449,3.945711374282837,3.698366165161133
/data/datasets/LRS3/trainval/qG6SnAIinj0/50015.wav,3.808863639831543,4.311017036437988,4.427612781524658,4.013758182525635,4.07823657989502,4.062856674194336,3.6945204734802246
/data/datasets/LRS3/trainval/LJhklPJz9U8/50006.wav,4.19737434387207,4.296142578125,4.180222034454346,4.405159950256348,4.728997707366943,4.037196636199951,3.6937248706817623
/data/datasets/LRS3/trainval/v3SZTqj2Skw/50014.wav,3.664109706878662,3.94120717048645,4.06198263168335,3.718454122543335,4.077034950256348,4.125397682189941,3.6926543712615967
/data/datasets/LRS3/trainval/tsFKSfItBoE/50023.wav,4.098947525024414,4.5114336013793945,3.700368404388428,3.5261707305908203,4.61551570892334,4.351346015930176,3.692538261413574
/data/datasets/LRS3/trainval/8HplGZBS7FY/50001.wav,3.754904270172119,4.153624534606934,3.9424948692321777,3.774209499359131,4.465656757354736,4.1385016441345215,3.6923842430114746
/data/datasets/LRS3/trainval/9SQYDFiWnSs/50010.wav,3.761089324951172,4.109763622283936,4.394266128540039,4.208498954772949,4.150535583496094,4.290287971496582,3.692337036132813
/data/datasets/LRS3/trainval/nx3GuO41Jyg/50011.wav,4.032318592071533,4.682062149047852,3.832185506820679,4.17723560333252,4.483983039855957,4.050158977508545,3.690232276916504
/data/datasets/LRS3/trainval/Mjoxh4c2Dj0/50001.wav,3.937685966491699,4.29471492767334,4.453453063964844,2.9561562538146973,3.747650384902954,3.891662120819092,3.6883621215820312
/data/datasets/LRS3/trainval/H2rG4Dg6xyI/50055.wav,3.142514228820801,4.812769889831543,4.641972064971924,2.8416836261749268,4.264225006103516,3.700015068054199,3.6872575283050537
/data/datasets/LRS3/trainval/qG6SnAIinj0/50005.wav,3.7517998218536377,4.599216938018799,4.23792028427124,4.530004501342773,4.46054744720459,3.9061646461486816,3.685945510864258
/data/datasets/LRS3/trainval/w96osGZaS74/50002.wav,3.8330583572387695,4.682401657104492,3.8058440685272217,3.784000396728516,3.982583522796631,3.7424142360687256,3.685126304626465
/data/datasets/LRS3/trainval/FSS4Kv6MlG0/50006.wav,3.367061853408813,4.236621856689453,3.2961018085479736,3.624890804290772,3.939514636993408,4.01915979385376,3.68296480178833
/data/datasets/LRS3/trainval/QuaIMgzIOn8/50011.wav,2.558822631835937,4.173738479614258,3.6739466190338135,3.696786403656006,4.00594425201416,3.892334461212158,3.682495832443237
/data/datasets/LRS3/trainval/HALd9FY5SVQ/50008.wav,4.206090450286865,4.006131649017334,3.690579414367676,3.786296844482422,4.301931858062744,4.131872177124023,3.678422689437866
/data/datasets/LRS3/trainval/drv3BP0Fdi8/50030.wav,4.134289741516113,4.18563175201416,3.8041841983795166,3.789155960083008,3.76825761795044,3.762319326400757,3.678255081176758
/data/datasets/LRS3/trainval/EBebWBjpWIQ/50004.wav,3.835538864135742,4.275053024291992,3.1529877185821533,4.534212112426758,4.674786567687988,4.299365043640137,3.677508354187012
/data/datasets/LRS3/trainval/gh5VhaicC6g/50036.wav,4.102390289306641,4.569667816162109,4.533493995666504,4.315652847290039,4.474203109741211,3.8732869625091553,3.6761178970336914
/data/datasets/LRS3/trainval/HALd9FY5SVQ/50015.wav,4.005185127258301,4.093372821807861,3.780264616012573,3.945607900619507,4.307582855224609,3.99190902709961,3.671795606613159
/data/datasets/LRS3/trainval/OPtxa35JU6Y/50005.wav,3.2444796562194824,4.201164245605469,3.235644578933716,4.063985347747803,4.488818645477295,4.241739749908447,3.671746253967285
/data/datasets/LRS3/trainval/nx3GuO41Jyg/50009.wav,3.315540313720703,3.8149960041046143,4.30100154876709,4.151891708374023,4.428120136260986,4.119976043701172,3.671730995178223
/data/datasets/LRS3/trainval/7rMYfiRNT7g/50007.wav,3.3860979080200195,4.251401901245117,3.921833276748657,3.5558841228485107,4.612752914428711,4.135817527770996,3.670471668243408
/data/datasets/LRS3/trainval/ohGMgSLJCjs/50021.wav,2.715597629547119,4.817818641662598,3.243774652481079,4.23428201675415,4.859618663787842,3.8453526496887207,3.670222759246826
/data/datasets/LRS3/trainval/Kk7kzUt3SLc/50009.wav,4.384366512298584,4.176003456115723,4.078496932983398,3.7793235778808594,4.580930233001709,4.233683109283447,3.669754981994629
/data/datasets/LRS3/trainval/UOn3zOp8JPE/50001.wav,3.9731521606445312,4.174589157104492,4.526413917541504,3.66965389251709,4.186670303344727,4.022187232971191,3.668314933776856
/data/datasets/LRS3/trainval/nn5k4snG3rA/50024.wav,3.7948575019836426,4.569594383239746,4.012531757354736,3.0898494720458984,4.480265140533447,4.078140258789063,3.6678214073181152
/data/datasets/LRS3/trainval/x8jdxSlf2Dw/50007.wav,4.0811076164245605,4.092378616333008,4.100949764251709,4.117905616760254,4.407837867736816,3.9679360389709473,3.667168378829956
/data/datasets/LRS3/trainval/0ueGFLVFi80/50002.wav,4.043565273284912,4.660521030426025,3.865936756134033,4.130974769592285,4.4193854331970215,4.136005401611328,3.6664113998413086
/data/datasets/LRS3/trainval/fDzj9vRw5yM/50001.wav,3.835110664367676,4.171932697296143,4.413512229919434,4.323237419128418,4.761496543884277,3.848492383956909,3.665727615356445
/data/datasets/LRS3/trainval/MywGrRvNkWQ/50003.wav,4.02125358581543,3.878845691680908,3.871544361114502,3.66448974609375,4.193320274353027,4.095884323120117,3.6608052253723145
/data/datasets/LRS3/trainval/K2BES6FUAO4/50003.wav,3.1348536014556885,3.6525278091430655,3.7750632762908936,3.952549457550049,4.196344375610352,4.074974060058594,3.6591858863830566
/data/datasets/LRS3/trainval/YhG1Bgbsj2w/50025.wav,3.384859323501587,3.4757790565490723,3.336398124694824,3.2211239337921143,3.969659805297852,3.476872444152832,3.659158706665039
/data/datasets/LRS3/trainval/znO7UHpxgTI/50003.wav,4.312868118286133,4.141846179962158,4.169938087463379,3.713032484054565,4.131239891052246,4.069747924804688,3.658689022064209
/data/datasets/LRS3/trainval/XAvE61JqkQs/50002.wav,3.5150978565216064,4.186456203460693,4.765650272369385,3.096902847290039,3.4527010917663574,3.878040313720703,3.656584024429321
/data/datasets/LRS3/trainval/aqhzFd4NUPI/50017.wav,3.74126935005188,4.400838851928711,4.365454196929932,4.405412673950195,4.107219696044922,4.20483922958374,3.656065464019776
/data/datasets/LRS3/trainval/SgYvy71CSSA/50008.wav,3.8156871795654297,4.555738925933838,3.6029224395751953,4.296093463897705,4.58526611328125,3.8076331615448,3.653001070022583
/data/datasets/LRS3/trainval/bbT8jSPS2LA/50018.wav,2.8627634048461914,4.2574462890625,3.539479732513428,4.138525009155273,4.220215797424316,4.013492584228516,3.652870178222656
/data/datasets/LRS3/trainval/2TDLN61HKKc/50014.wav,3.728869199752808,3.861340284347534,3.8482234477996826,3.685328722000122,3.8650622367858887,4.09312915802002,3.648148536682129
/data/datasets/LRS3/trainval/deT1mILtFEY/50006.wav,3.8192334175109854,4.250423431396484,4.018445491790772,4.1277923583984375,4.086099147796631,4.017478942871094,3.6476025581359854
/data/datasets/LRS3/trainval/qG6SnAIinj0/50031.wav,3.909854888916016,3.8136465549468994,3.612102746963501,3.974778175354004,4.247209548950195,3.988745927810669,3.646759033203125
/data/datasets/LRS3/trainval/rzwJXUieD0U/50001.wav,4.24896764755249,4.026805877685547,3.267667055130005,4.090312004089356,3.870492458343506,3.6675174236297607,3.6456856727600098
/data/datasets/LRS3/trainval/npFSbX7DZ6k/50006.wav,3.8399834632873535,4.111738204956055,4.22415018081665,4.225405693054199,4.640947341918945,3.93306827545166,3.641721248626709
/data/datasets/LRS3/trainval/o9DNWK6WfQw/50009.wav,3.664529800415039,3.5155937671661377,3.0506558418273926,2.495243549346924,3.1920573711395264,3.6351003646850586,3.640457153320313
/data/datasets/LRS3/trainval/0x2SkWRB8SA/50005.wav,3.918931245803833,4.721031188964844,4.31145715713501,3.294025421142578,4.726181983947754,3.952804088592529,3.6393232345581055
/data/datasets/LRS3/trainval/fW6AndSUByo/50014.wav,3.787696123123169,3.9211459159851074,4.147958755493164,3.924745321273804,4.521163463592529,3.827077865600586,3.63861608505249
/data/datasets/LRS3/trainval/KPzccnstSXg/50025.wav,3.836989641189575,3.95112419128418,3.5881378650665283,3.7722692489624015,4.48961067199707,4.151090145111084,3.6375484466552734
/data/datasets/LRS3/trainval/cswhOCKQZ7Q/50013.wav,3.6278233528137207,4.213619232177734,3.3821287155151367,3.7960939407348633,4.141805648803711,4.109410762786865,3.6373989582061768
/data/datasets/LRS3/trainval/FEeTLopLkEo/50026.wav,3.501387596130371,4.710177898406982,3.5714869499206543,3.79223108291626,4.5274434089660645,4.10965633392334,3.636704921722412
/data/datasets/LRS3/trainval/1Yz7Snu6pnI/50013.wav,3.449275016784668,4.26045560836792,4.392088890075684,3.899744033813477,4.569692611694336,3.94394850730896,3.6354401111602783
/data/datasets/LRS3/trainval/0P0mBj09vwk/50003.wav,3.833518505096436,4.118380546569824,4.602532386779785,4.317310333251953,4.696310043334961,3.790633201599121,3.634775161743164
/data/datasets/LRS3/trainval/3sUWSDHOVn0/50020.wav,3.808158874511719,4.453629493713379,3.832510232925415,3.693082809448242,4.107524394989014,4.00943660736084,3.633404016494751
/data/datasets/LRS3/trainval/Ztl2li6GTWg/50010.wav,4.255098819732666,4.329978466033936,4.757444381713867,4.04169225692749,4.373532295227051,4.087985992431641,3.632575750350952
/data/datasets/LRS3/trainval/sucza6EOIf0/50020.wav,4.223251819610596,3.9441440105438232,3.6205685138702393,4.0029377937316895,3.520463228225708,3.9370505809783936,3.630472183227539
/data/datasets/LRS3/trainval/Nx8RRIiP53Q/50003.wav,4.290066719055176,4.3438801765441895,3.545558452606201,4.038193702697754,3.983479022979736,4.15131139755249,3.6297976970672607
/data/datasets/LRS3/trainval/jobYTQTgeUE/50007.wav,3.3460841178894043,4.149129390716553,3.293208122253418,4.359601974487305,4.551836490631104,4.372709274291992,3.6297411918640137
/data/datasets/LRS3/trainval/ydZfSuzSHu8/50002.wav,3.6505396366119385,3.7980799674987793,3.4537808895111084,3.974773645401001,4.187132358551025,3.7478456497192383,3.625051736831665
/data/datasets/LRS3/trainval/H2rG4Dg6xyI/50036.wav,4.403290271759033,4.517364978790283,4.519111156463623,3.987993240356445,4.8615593910217285,3.996093273162842,3.6231322288513184
/data/datasets/LRS3/trainval/qG6SnAIinj0/50009.wav,4.064918041229248,3.5910234451293945,3.581458568572998,4.370782375335693,4.546072006225586,4.162222862243652,3.622474193572998
/data/datasets/LRS3/trainval/nPdUMWGWE28/50004.wav,4.130774021148682,4.4317779541015625,3.336597681045532,4.384801864624023,4.600398540496826,4.202920913696289,3.6208419799804688
/data/datasets/LRS3/trainval/6fJRmouSDL4/50009.wav,4.112419605255127,4.248771667480469,4.314219951629639,3.9907302856445312,4.746520519256592,3.920063972473145,3.620168209075928
/data/datasets/LRS3/trainval/FEeTLopLkEo/50010.wav,3.745980024337769,4.501222133636475,4.567978382110596,3.1030521392822266,4.7356061935424805,4.174708366394043,3.617563962936402
/data/datasets/LRS3/trainval/9RMaD0Sk7hc/50002.wav,3.710642337799072,4.202400207519531,4.25457239151001,4.06856107711792,4.6508073806762695,3.940754413604736,3.612703800201416
/data/datasets/LRS3/trainval/qYfEYvo96Hg/50003.wav,2.995762825012207,4.494871139526367,3.9888219833374015,3.660113096237183,4.766820430755615,3.926809072494507,3.6122212409973145
/data/datasets/LRS3/trainval/eHlu6ViSwxo/50008.wav,3.856776475906372,4.454047679901123,4.322282791137695,4.085855007171631,4.108150005340576,4.132680892944336,3.611263036727905
/data/datasets/LRS3/trainval/eyq2Wo4eUDg/50008.wav,3.622170925140381,4.265366554260254,4.154296875,3.412881374359131,4.400609493255615,4.0060648918151855,3.6088907718658447
/data/datasets/LRS3/trainval/R9g3QSqvtss/50012.wav,3.5767087936401367,4.261322498321533,4.48689603805542,3.81101131439209,4.057073593139648,3.813807725906372,3.6077864170074463
/data/datasets/LRS3/trainval/HV4loecFZh8/50001.wav,4.1338210105896,4.166791915893555,4.30430793762207,4.278975009918213,4.481633186340332,4.154455661773682,3.605860710144043
/data/datasets/LRS3/trainval/SC3DVeWT09w/50014.wav,3.556286096572876,3.863058805465698,3.454913377761841,3.534355878829956,4.190448760986328,4.068511962890625,3.605516195297241
/data/datasets/LRS3/trainval/y7LXwGfvxwo/50002.wav,3.9535555839538574,4.126612663269043,4.206170558929443,3.4722976684570312,4.662627220153809,4.282849311828613,3.601947546005249
/data/datasets/LRS3/trainval/IDSSieLCmS4/50001.wav,3.88557243347168,4.7660813331604,3.924966335296631,4.04643440246582,4.284903526306152,4.335082054138184,3.6014328002929688
/data/datasets/LRS3/trainval/GDnYDLERnRE/50036.wav,3.567023754119873,3.9782893657684326,3.3056447505950928,3.756779432296753,4.365055084228516,4.036461353302002,3.600682258605957
/data/datasets/LRS3/trainval/RBElFl1aLtI/50007.wav,3.616872787475586,4.033640861511231,3.792477607727051,3.902928352355957,4.707173824310303,4.116803646087647,3.600207805633545
/data/datasets/LRS3/trainval/XLi6iYnnsGc/50006.wav,4.357305526733398,3.694035053253174,4.449843406677246,3.780094623565674,4.131515979766846,4.028212547302246,3.5999581813812256
