Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
24,/data/datasets/LRS3/trainval/7POkIJfbMyU/50031.wav,4.928,16000,1,3.0257738,4.0216804,3.107836,3.358865973519108,4.34746563136055,3.240401189725151,3.6690106
25,/data/datasets/LRS3/trainval/7POkIJfbMyU/50012.wav,2.88,16000,2,3.514823,4.034875,4.04548,3.8686274032089294,4.3591694008207,4.254628698831794,3.456322
26,/data/datasets/LRS3/trainval/vo2cse4CoGM/50014.wav,5.632,16000,2,3.803759,4.0775995,4.5100517,4.1572837894510215,4.396318125139302,4.666345698391665,3.5227733
27,/data/datasets/LRS3/trainval/vo2cse4CoGM/50012.wav,6.144,16000,3,3.775361,4.0998015,4.295207,4.130650776516956,4.418874925260045,4.487023108142164,3.8301966
28,/data/datasets/LRS3/trainval/7POkIJfbMyU/50003.wav,2.368,16000,1,2.5907092,3.4573333,3.1400073,2.887744799395405,3.7982972747895714,3.2772340012708625,3.348279
29,/data/datasets/LRS3/trainval/vo2cse4CoGM/50008.wav,6.144,16000,3,3.224231,3.7965028,3.5316057,3.5673074732886967,4.133410189742606,3.7164982545156113,3.8877652
30,/data/datasets/LRS3/trainval/3DsHHfu4Sco/50002.wav,3.008,16000,3,2.6944437,4.0982456,2.3796763,3.0009973009284283,4.417243746693166,2.415249223313637,3.7925007
31,/data/datasets/LRS3/trainval/7POkIJfbMyU/50024.wav,5.568,16000,2,3.6239548,4.1910133,3.9181645,3.978790320348937,4.500859726691526,4.126224883492151,3.4676142
32,/data/datasets/LRS3/trainval/7POkIJfbMyU/50026.wav,5.76,16000,2,3.5080113,4.189104,3.7515655,3.861807464015427,4.499136360195486,3.955581564772744,3.3727665
33,/data/datasets/LRS3/trainval/7POkIJfbMyU/50025.wav,5.568,16000,2,2.8876984,3.991662,2.885651,3.210703670620619,4.31937404870623,2.9854011458551866,3.7535675
35,/data/datasets/LRS3/trainval/7POkIJfbMyU/50022.wav,3.392,16000,4,2.9414763,3.9401736,3.0689976,3.267788657081067,4.271465718950692,3.195331284074073,3.156695
36,/data/datasets/LRS3/trainval/7POkIJfbMyU/50014.wav,5.888,16000,2,3.4375463,4.1160383,3.6716256,3.787649758578779,4.433614256550211,3.8545526679220026,3.9223146
37,/data/datasets/LRS3/trainval/vo2cse4CoGM/50021.wav,6.08,16000,3,3.3192356,3.7523606,3.8129208,3.666445737920992,4.0910652433452,4.016228732511606,3.5823448
38,/data/datasets/LRS3/trainval/7POkIJfbMyU/50021.wav,3.008,16000,3,2.9929745,3.9324732,3.1330087,3.32150744971964,4.262821142167309,3.2682756833153177,3.4160194
39,/data/datasets/LRS3/trainval/7POkIJfbMyU/50005.wav,5.824,16000,2,3.1096,4.06057,3.269806,3.4472071410669565,4.383179130563196,3.4233795004227727,3.8621826
40,/data/datasets/LRS3/trainval/7POkIJfbMyU/50032.wav,5.888,16000,2,3.4113758,3.9685812,3.7856739,3.761606131149662,4.297414602677375,3.9893078436310265,3.2098694
41,/data/datasets/LRS3/trainval/7POkIJfbMyU/50004.wav,2.944,16000,2,3.4998298,4.028698,3.9716387,3.853172164875567,4.353883518347562,4.181015602913659,3.5830774
43,/data/datasets/LRS3/trainval/lQDxasFKQCA/50008.wav,1.152,16000,1,2.6106088,3.5067437,3.1010814,2.9096137625599194,3.84852775605422,3.232661905170802,2.8877387
44,/data/datasets/LRS3/trainval/vo2cse4CoGM/50011.wav,3.52,16000,5,3.8916874,4.215426,4.39073,4.24515894790672,4.522518212031765,4.5695797327483,3.6447418
45,/data/datasets/LRS3/trainval/lQDxasFKQCA/50001.wav,2.688,16000,1,2.5564098,3.3781562,3.1308765,2.8499836150897617,3.71701273211032,3.266785300994079,2.994043
46,/data/datasets/LRS3/trainval/lQDxasFKQCA/50011.wav,2.688,16000,1,2.78292,3.7916229,2.7889006,3.0977369589241803,4.130314998382897,2.8744744557481807,2.865916
49,/data/datasets/LRS3/trainval/7POkIJfbMyU/50017.wav,3.2,16000,3,2.68665,3.9451034,2.6103342,2.992499305153418,4.276079588695018,2.6722823350804297,3.1316054
50,/data/datasets/LRS3/trainval/vo2cse4CoGM/50010.wav,3.776,16000,6,3.5883138,4.015461,4.0066113,3.942743540240127,4.341275760820875,4.212652911991692,3.876281
51,/data/datasets/LRS3/trainval/0pzIPHWR3iY/50002.wav,4.608,16000,1,2.9317243,4.0807824,2.8424957,3.25831976436152,4.4016501641064245,2.935854384199584,3.3964493
52,/data/datasets/LRS3/trainval/lQDxasFKQCA/50010.wav,6.016,16000,3,2.8795512,4.003371,2.951953,3.2006071607611446,4.330114863748462,3.061295257252651,3.4760664
54,/data/datasets/LRS3/trainval/7POkIJfbMyU/50008.wav,1.792,16000,5,3.2697628,4.0934615,3.3415046,3.615949370994256,4.413077897300828,3.5062439748808165,3.2098107
55,/data/datasets/LRS3/trainval/H7Gn2a0GnAc/50001.wav,3.392,16000,4,3.4799924,3.9599347,3.9488122,3.832918310308285,4.290130524358962,4.156749272236575,3.6960373
57,/data/datasets/LRS3/trainval/7POkIJfbMyU/50007.wav,6.208,16000,3,3.615818,4.201913,3.9205818,3.970100622071797,4.510355422221548,4.125118159947883,3.593319
58,/data/datasets/LRS3/trainval/7POkIJfbMyU/50030.wav,6.208,16000,3,3.2638934,4.2167053,3.2972944,3.608861854133217,4.522998779713597,3.454775890665283,3.6491897
59,/data/datasets/LRS3/trainval/7POkIJfbMyU/50019.wav,3.456,16000,4,3.0975459,3.8988667,3.3596814,3.433970934799393,4.231558382256639,3.5250822393978525,3.2875369
60,/data/datasets/LRS3/trainval/vo2cse4CoGM/50001.wav,2.176,16000,8,3.4997966,3.8416083,4.1127386,3.8533087677104194,4.178223070646678,4.318824647695348,3.373495
63,/data/datasets/LRS3/trainval/zBSaSy6aKTY/50004.wav,2.944,16000,2,2.5614305,4.1118884,2.2790246,2.855515374992965,4.429895784417048,2.3046603176084925,3.2658973
64,/data/datasets/LRS3/trainval/lQDxasFKQCA/50003.wav,1.6,16000,3,3.147475,3.6029913,4.073792,3.4872875328698005,3.944349475419257,4.276965903893808,2.7550955
65,/data/datasets/LRS3/trainval/vo2cse4CoGM/50013.wav,3.776,16000,6,3.073828,3.9576542,3.1840794,3.407455459115358,4.286432530691514,3.3240208351155984,3.4616356
66,/data/datasets/LRS3/trainval/rugSZIFY7mc/50020.wav,4.608,16000,1,2.8391495,4.24363,2.4682012,3.1586280963290445,4.547394033447791,2.511956374621298,3.6349385
69,/data/datasets/LRS3/trainval/zBSaSy6aKTY/50001.wav,6.144,16000,3,2.5611756,3.8316324,2.6312673,2.854808208185114,4.168361315801896,2.696368265915432,3.393173
70,/data/datasets/LRS3/trainval/rugSZIFY7mc/50023.wav,1.152,16000,1,3.625608,4.098225,4.010283,3.9809984276784536,4.417512256938476,4.220417057804919,3.30046
71,/data/datasets/LRS3/trainval/0pzIPHWR3iY/50004.wav,2.816,16000,2,3.3506598,4.242795,3.2480528,3.699898725542948,4.546637435884721,3.399866271283357,3.3554158
72,/data/datasets/LRS3/trainval/lQDxasFKQCA/50006.wav,6.208,16000,3,2.8884525,3.8192647,3.0965757,3.2101478442181555,4.156761147396884,3.225763169525745,3.2000427
73,/data/datasets/LRS3/trainval/7POkIJfbMyU/50006.wav,1.856,16000,5,3.600572,4.0545707,3.968572,3.955642901523394,4.37760037666944,4.1771567349816925,3.0424724
74,/data/datasets/LRS3/trainval/rugSZIFY7mc/50017.wav,1.28,16000,1,2.5789418,3.36718,2.8222601,2.874799304692772,3.705668830745601,2.912664668749305,2.8686638
75,/data/datasets/LRS3/trainval/lQDxasFKQCA/50014.wav,6.208,16000,3,2.6992157,4.008895,2.6685314,3.0065585799210868,4.335625002182863,2.737492229396196,3.4379177
76,/data/datasets/LRS3/trainval/7POkIJfbMyU/50011.wav,1.088,16000,8,2.8184884,3.9229906,2.930304,3.1360897257332425,4.255411068360547,3.0366581963164605,3.1717403
77,/data/datasets/LRS3/trainval/rugSZIFY7mc/50004.wav,1.344,16000,1,2.6226552,4.0579567,2.315457,2.922838174759112,4.380803491172835,2.344061566425453,3.0712628
79,/data/datasets/LRS3/trainval/0pzIPHWR3iY/50003.wav,6.208,16000,3,2.7072513,4.009996,2.4339871,3.014137282524213,4.334921065042182,2.476739582551938,3.4450998
80,/data/datasets/LRS3/trainval/rugSZIFY7mc/50013.wav,1.6,16000,3,2.5859296,3.1242282,3.3382218,2.8818896818568,3.4493533651956128,3.50094924691816,2.7878335
81,/data/datasets/LRS3/trainval/T22s4jCZ4Ho/50003.wav,5.056,16000,1,3.021381,4.0225616,2.9758973,3.3541865010373506,4.348278436695723,3.088992838301841,3.4989367
82,/data/datasets/LRS3/trainval/rugSZIFY7mc/50006.wav,1.408,16000,2,3.1451132,4.074234,3.204254,3.4851169217421285,4.3954716394722,3.350436321673528,2.874513
83,/data/datasets/LRS3/trainval/rugSZIFY7mc/50021.wav,6.016,16000,3,3.9237792,4.3101563,4.200318,4.276479168074668,4.605120019927283,4.399563338482428,3.587349
85,/data/datasets/LRS3/trainval/7POkIJfbMyU/50009.wav,1.792,16000,5,2.6027138,4.088566,2.3783278,2.900487530301932,4.408732141470841,2.4150181948086185,3.9346452
86,/data/datasets/LRS3/trainval/7POkIJfbMyU/50023.wav,2.048,16000,7,3.5688455,3.9846435,3.9816492,3.923592898840333,4.31311461537621,4.191928563398614,3.356588
87,/data/datasets/LRS3/trainval/7POkIJfbMyU/50027.wav,4.416,16000,8,2.987625,3.8580945,3.2341251,3.3169592286407843,4.193799830376034,3.383006459078728,3.0850074
88,/data/datasets/LRS3/trainval/rugSZIFY7mc/50019.wav,1.408,16000,2,3.060327,3.6791127,3.3512266,3.3948830718236422,4.020544931723685,3.5150813238766263,2.985518
89,/data/datasets/LRS3/trainval/7POkIJfbMyU/50018.wav,1.92,16000,6,2.7343142,3.9400284,2.7348807,3.043030190573228,4.27118859056376,2.816412397777915,3.0196388
90,/data/datasets/LRS3/trainval/rugSZIFY7mc/50003.wav,6.08,16000,3,3.3554642,4.1876354,3.280372,3.703251174810902,4.497672337082465,3.433633844507144,3.5507739
91,/data/datasets/LRS3/trainval/rugSZIFY7mc/50012.wav,3.008,16000,3,2.5810115,4.058024,2.2338665,2.876896120518714,4.380712479757295,2.256971754943962,3.6577237
93,/data/datasets/LRS3/trainval/rugSZIFY7mc/50016.wav,1.664,16000,4,2.597793,4.0223503,2.2448752,2.8954233389249278,4.348067816141177,2.2683800972148083,2.9677446
94,/data/datasets/LRS3/trainval/rugSZIFY7mc/50014.wav,3.2,16000,3,3.2331154,3.7568338,3.6991875,3.577628171715921,4.0963224273089445,3.898405741281825,3.2061508
95,/data/datasets/LRS3/trainval/uo7w3g24DWo/50003.wav,2.304,16000,1,3.5550425,3.8651285,4.20668,3.909651076170698,4.200750005465291,4.4076222295541445,3.5241077
96,/data/datasets/LRS3/trainval/T22s4jCZ4Ho/50001.wav,6.144,16000,3,3.7751873,4.1566453,4.170807,4.130064279638045,4.469677738135838,4.373378350281064,3.3598883
98,/data/datasets/LRS3/trainval/uo7w3g24DWo/50017.wav,2.688,16000,1,2.9277604,3.254369,3.9649038,3.2540655766293853,3.588038096425512,4.175368227732889,3.6869364
99,/data/datasets/LRS3/trainval/rugSZIFY7mc/50007.wav,1.728,16000,4,2.7003222,3.951515,2.7105713,3.0077270254722337,4.282144543979659,2.785528323268233,2.9829042
101,/data/datasets/LRS3/trainval/rugSZIFY7mc/50005.wav,3.456,16000,4,3.6494434,4.185549,3.8699086,4.004908825142834,4.49586482514869,4.078797069859075,3.5467203
102,/data/datasets/LRS3/trainval/uo7w3g24DWo/50004.wav,1.28,16000,1,2.947814,3.3507442,3.937137,3.275574028101243,3.688648208684975,4.147498648709656,2.604786
103,/data/datasets/LRS3/trainval/uo7w3g24DWo/50002.wav,5.824,16000,2,3.0222445,3.2690516,4.0664835,3.354823860843775,3.6031270093429137,4.27522237588955,3.6293683
105,/data/datasets/LRS3/trainval/I2xDZlpInik/50013.wav,1.344,16000,1,2.8954327,3.3748257,3.498953,3.2193221277705995,3.713572579947811,3.682254216517993,3.403154
106,/data/datasets/LRS3/trainval/uo7w3g24DWo/50018.wav,1.408,16000,2,2.800631,3.3009992,3.5180993,3.11692254237225,3.636875102206973,3.70228530441924,3.364152
107,/data/datasets/LRS3/trainval/I2xDZlpInik/50002.wav,1.216,16000,1,3.0033426,3.7936842,3.158015,3.334953874573898,4.132303390697257,3.2978281739345943,3.119946
108,/data/datasets/LRS3/trainval/I2xDZlpInik/50001.wav,5.888,16000,2,2.740624,3.8852024,2.49855,3.0517639996881845,4.219713918271344,2.545963655954008,3.5105517
109,/data/datasets/LRS3/trainval/uo7w3g24DWo/50007.wav,3.136,16000,3,2.6802328,2.9132795,4.049874,2.9857410111751825,3.221388284288343,4.258829406327524,3.4885542
112,/data/datasets/LRS3/trainval/I2xDZlpInik/50005.wav,5.696,16000,2,2.7976074,3.9228063,2.551591,3.1128875169957606,4.255255313033323,2.6077653984025257,3.4242082
113,/data/datasets/LRS3/trainval/oOE0kKteWkg/50001.wav,1.216,16000,1,2.9719985,3.7136436,3.1803582,3.301468001891932,4.054549108653815,3.323354355877409,3.1109545
114,/data/datasets/LRS3/trainval/uo7w3g24DWo/50005.wav,6.08,16000,3,2.557867,3.1270876,3.2122633,2.850704138198926,3.449468687894127,3.359597935398801,3.2750561
115,/data/datasets/LRS3/trainval/rugSZIFY7mc/50010.wav,2.24,16000,8,2.8969076,3.506565,3.4706776,3.220813767607784,3.848197974178239,3.650142330712516,3.2725933
116,/data/datasets/LRS3/trainval/I2xDZlpInik/50006.wav,1.408,16000,2,3.2216465,3.986911,3.270677,3.5656588441453083,4.314976046815929,3.426179647461187,3.05906
117,/data/datasets/LRS3/trainval/oOE0kKteWkg/50002.wav,4.928,16000,1,3.9904015,4.2950273,4.3663354,4.341187567486732,4.592279697532909,4.549377738456132,3.9263506
118,/data/datasets/LRS3/trainval/uo7w3g24DWo/50015.wav,1.664,16000,4,3.378771,3.7246547,4.1452656,3.729099250921057,4.065129236323989,4.3502984213196285,3.2657142
119,/data/datasets/LRS3/trainval/I2xDZlpInik/50010.wav,6.08,16000,3,3.0842197,4.1791067,2.8213348,3.4203380146629243,4.490165342227596,2.911946113964549,3.666564
120,/data/datasets/LRS3/trainval/I2xDZlpInik/50003.wav,6.016,16000,3,3.0073798,3.924879,2.893233,3.338408330007974,4.25700680130263,2.9948159905843856,3.6511357
124,/data/datasets/LRS3/trainval/I2xDZlpInik/50014.wav,6.144,16000,3,3.38476,3.9334347,3.5941334,3.735220352968721,4.265293484487614,3.7859843144185175,3.6859064
125,/data/datasets/LRS3/trainval/T22s4jCZ4Ho/50002.wav,3.904,16000,6,2.8123653,4.198095,2.4404712,3.129618132334622,4.507091709636511,2.481298112434377,3.4979134
126,/data/datasets/LRS3/trainval/zBSaSy6aKTY/50002.wav,2.24,16000,8,3.0527396,4.0407996,3.2075956,3.387226593374782,4.364783609976079,3.35404914775432,3.2681205
127,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50004.wav,5.12,16000,1,2.762297,3.3929405,3.2537103,3.075341558337536,3.7322636351972425,3.4069134809004646,3.657795
128,/data/datasets/LRS3/trainval/rugSZIFY7mc/50009.wav,2.176,16000,8,2.7459738,3.899496,2.569391,3.057246939589096,4.233130074873711,2.625678241351924,3.3444083
129,/data/datasets/LRS3/trainval/I2xDZlpInik/50016.wav,3.456,16000,4,3.606423,4.1731644,3.7196538,3.9597539617427415,4.484119219189305,3.914595392146657,3.3780742
130,/data/datasets/LRS3/trainval/I2xDZlpInik/50004.wav,6.208,16000,3,2.6000617,3.8217745,2.518038,2.8978934267066765,4.159256883277534,2.567937988051612,3.676159
132,/data/datasets/LRS3/trainval/oOE0kKteWkg/50005.wav,5.888,16000,2,3.7779844,4.2510605,3.9251575,4.133241025891534,4.553915540885463,4.134987864766741,4.030609
133,/data/datasets/LRS3/trainval/iRSjlgWE9GQ/50005.wav,2.496,16000,1,2.8959618,3.5458226,3.1738343,3.2198914098080955,3.887980044034146,3.315904275106779,3.154577
134,/data/datasets/LRS3/trainval/I2xDZlpInik/50009.wav,3.2,16000,3,2.5454216,3.8616254,2.2797906,2.837547542694565,4.197305760421936,2.307214004837047,3.1704414
135,/data/datasets/LRS3/trainval/iRSjlgWE9GQ/50003.wav,2.624,16000,1,3.3186524,3.666397,4.089373,3.666951032751475,4.008132788498473,4.297379714963691,2.9295948
136,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50001.wav,5.888,16000,2,3.959848,4.2735686,4.4143124,4.311426150242308,4.5734662662221925,4.589339418531413,3.9965162
139,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50007.wav,5.952,16000,2,3.204531,3.8557634,3.4067478,3.547340415752826,4.191485799834422,3.575313118050715,3.7420828
140,/data/datasets/LRS3/trainval/I2xDZlpInik/50012.wav,1.856,16000,5,2.9193435,3.8994422,2.8575351,3.2446466673527112,4.233246375518941,2.953593488519659,3.6117718
141,/data/datasets/LRS3/trainval/uo7w3g24DWo/50012.wav,4.288,16000,8,3.3506782,3.7579997,3.9152977,3.6998261675599218,4.09732518289184,4.121819724609393,3.021256
144,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50002.wav,6.016,16000,3,3.200208,3.6774275,3.672221,3.5430251682636658,4.018527631485999,3.871090684546212,3.4325905
145,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50003.wav,6.016,16000,3,3.391716,3.8835566,3.780577,3.742318340290941,4.218126000562822,3.983917562124076,3.6683006
146,/data/datasets/LRS3/trainval/uo7w3g24DWo/50014.wav,4.416,16000,8,2.696178,3.749382,2.813188,3.0006078702016743,4.088492041456592,2.9044684307526687,3.3410504
147,/data/datasets/LRS3/trainval/eg66CMRpKCw/50001.wav,2.88,16000,2,3.7168558,4.0982094,4.1635313,4.072413191923442,4.4174434277061,4.3670185368864285,3.5619342
148,/data/datasets/LRS3/trainval/oOE0kKteWkg/50003.wav,3.712,16000,5,2.7155387,4.177548,2.3723235,3.0239772852261497,4.488718015941619,2.407654927265722,3.642362
149,/data/datasets/LRS3/trainval/iRSjlgWE9GQ/50002.wav,6.08,16000,3,3.6435165,4.0771847,4.0270853,3.9974885068027706,4.396467333516796,4.235451552864057,3.5789912
150,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50008.wav,1.728,16000,4,3.1614733,3.943851,3.1775079,3.502520486691833,4.274948087716636,3.320002158967597,3.3464217
151,/data/datasets/LRS3/trainval/I2xDZlpInik/50008.wav,3.968,16000,6,2.7145188,4.0147033,2.4430988,3.022268594089681,4.340713554792991,2.4881975321670944,3.6435368
152,/data/datasets/LRS3/trainval/mArrNRWQEso/50004.wav,2.752,16000,2,2.9794822,4.036667,2.9572215,3.3083746045228875,4.360834649145314,3.0675995268946936,3.073892
153,/data/datasets/LRS3/trainval/uo7w3g24DWo/50008.wav,2.048,16000,7,3.366381,3.6731436,4.1472163,3.71589649191634,4.014302464491268,4.351231980568243,3.4227197
154,/data/datasets/LRS3/trainval/EXo3qA9V3eI/50009.wav,6.016,16000,3,3.1613557,3.9509394,3.1804783,3.500983719418973,4.281419053701623,3.321058967159434,3.6406422
158,/data/datasets/LRS3/trainval/mArrNRWQEso/50003.wav,3.072,16000,3,3.0678508,4.113666,2.8677921,3.403443260870688,4.431339040611472,2.964987796009,3.5471618
163,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50005.wav,5.376,16000,1,2.856994,4.1417346,2.523581,3.177898877792697,4.456818939145252,2.573741325235352,3.7527459
164,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50011.wav,5.44,16000,1,3.1954484,4.0779295,3.1790562,3.5383065702584005,4.3990501300092095,3.321867713270078,3.765198
166,/data/datasets/LRS3/trainval/mArrNRWQEso/50001.wav,1.536,16000,3,2.651014,3.8171482,2.6394126,2.9539096583803808,4.154864633574789,2.704270619206957,3.0275517
168,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50014.wav,2.56,16000,1,2.895463,3.82927,2.8584237,3.21935471010477,4.16651024679756,2.9541184589618816,3.2233167
170,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50008.wav,5.824,16000,2,2.8191485,3.985363,2.607254,3.1369979159839474,4.313838502154495,2.667871285297668,3.7300556
171,/data/datasets/LRS3/trainval/I2xDZlpInik/50007.wav,1.92,16000,6,2.9722242,4.028108,2.800783,3.301260188396864,4.353214994939612,2.8887576048583767,3.0368652
173,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50010.wav,5.76,16000,2,2.80095,4.0074778,2.5277545,3.117208779474117,4.334297169825952,2.578478837399097,3.4357169
175,/data/datasets/LRS3/trainval/O90nfczjNHA/50001.wav,4.928,16000,1,2.8393595,3.9335608,2.700679,3.1588550821952666,4.265443354258628,2.773790237441661,3.5042393
178,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50007.wav,5.632,16000,2,2.8216543,4.023261,2.5590458,3.139503837849836,4.348921981491548,2.614000797735708,3.5673246
179,/data/datasets/LRS3/trainval/HV4loecFZh8/50002.wav,2.496,16000,1,3.3763757,4.092073,3.5247364,3.726725972521384,4.411924372446066,3.710721820851424,2.732386
180,/data/datasets/LRS3/trainval/5tUnSuoYKoE/50004.wav,5.76,16000,2,2.7875748,3.8446865,2.6496935,3.1026951713954345,4.180942001286703,2.7158771786943534,3.3006582
181,/data/datasets/LRS3/trainval/oOE0kKteWkg/50004.wav,4.48,16000,8,3.0360394,3.7709959,3.2593684,3.3692002547891087,4.109982129968853,3.4122397250836367,3.2406886
182,/data/datasets/LRS3/trainval/zG21nyJNBSA/50001.wav,2.56,16000,1,3.1786575,3.7111464,3.5349815,3.5206647948806915,4.052105347963832,3.722003002135205,2.967467
183,/data/datasets/LRS3/trainval/90mj79GqWhc/50005.wav,1.216,16000,1,2.6681201,3.2967327,3.311617,2.972652644409464,3.632431256448644,3.4725569074024416,3.3513858
184,/data/datasets/LRS3/trainval/qu7ZpWecIS8/50002.wav,5.888,16000,2,3.2186599,4.2611055,2.888183,3.5626456247683427,4.562713378941137,2.98826401737575,3.5944958
185,/data/datasets/LRS3/trainval/qu7ZpWecIS8/50001.wav,5.952,16000,2,2.7489371,3.991259,2.4079108,3.060131187772892,4.3191861842229855,2.446492500514319,3.7280612
186,/data/datasets/LRS3/trainval/1O2l1dcSohA/50004.wav,6.144,16000,3,2.6459486,3.7258604,2.7776158,2.947295430566236,4.066407680012607,2.8632699022822963,3.717163
187,/data/datasets/LRS3/trainval/O90nfczjNHA/50004.wav,5.952,16000,2,2.8497906,3.6145167,2.8035035,3.170122318747539,3.9565716999419145,2.891233152174823,3.17371
188,/data/datasets/LRS3/trainval/90mj79GqWhc/50003.wav,5.824,16000,2,3.355045,3.7227335,3.924608,3.704405447520309,4.063374463511623,4.131576179110102,3.9547322
190,/data/datasets/LRS3/trainval/8PQc3M2HQSs/50001.wav,1.856,16000,5,2.551341,3.8245053,2.3113644,2.844370002136752,4.161827198575829,2.3397150690898747,3.5663643
191,/data/datasets/LRS3/trainval/90mj79GqWhc/50004.wav,2.816,16000,2,2.60422,3.5379949,2.8805137,2.902592404269174,3.879977170063116,2.9794763767657013,3.6470873
195,/data/datasets/LRS3/trainval/iRSjlgWE9GQ/50004.wav,0.96,16000,6,2.7984107,3.3729036,3.4930313,3.1145069351541785,3.711513562333346,3.67566222472544,2.6417284
197,/data/datasets/LRS3/trainval/vzi4AopBEBg/50008.wav,5.12,16000,1,3.6759038,4.2559485,3.847757,4.031530793102449,4.558201505122161,4.056302044386058,3.4386601
198,/data/datasets/LRS3/trainval/iRSjlgWE9GQ/50006.wav,2.112,16000,7,3.5893397,3.9908504,3.968102,3.9442601380712,4.318829381163058,4.177402406546221,3.434169
