Unnamed: 0,filename,len_in_sec,sr,num_hops,OVRL_raw,SIG_raw,BAK_raw,OVRL,SIG,BAK,P808_MOS
13945,/data/datasets/LRS3/trainval/eHlu6ViSwxo/50009.wav,4.288,16000,8,4.192609,4.408294,4.542507,3.5333260047378707,3.755180382276676,4.196629422080101,3.9165368
24128,/data/datasets/LRS3/trainval/sa1iS1MqUy4/50010.wav,5.376,16000,1,4.186974,4.474522,4.431498,3.5302667463548483,3.7866691111444206,4.149185902193265,3.6498742
25972,/data/datasets/LRS3/trainval/S74wSYuesOI/50011.wav,6.016,16000,3,4.1858125,4.431874,4.603446,3.5293449227359748,3.7661957025395134,4.221254517119682,3.4401636
13889,/data/datasets/LRS3/trainval/eHlu6ViSwxo/50005.wav,2.368,16000,1,4.1823597,4.391455,4.619506,3.527732673373281,3.7471011069898,4.227664054028684,3.7344515
9999,/data/datasets/LRS3/trainval/kSZEsPnhIXg/50002.wav,2.304,16000,1,4.1802387,4.565395,4.3078136,3.526566928789118,3.828628026207376,4.09248157932846,3.2206683
2008,/data/datasets/LRS3/trainval/ZaSFy6RX3aE/50012.wav,5.44,16000,1,4.1796017,4.435073,4.5139556,3.526216667196826,3.7680224113386807,4.1847512649096,3.726699
26184,/data/datasets/LRS3/trainval/ISjk9ni4XWk/50013.wav,5.44,16000,1,4.1732063,4.392995,4.524898,3.5226973752321475,3.747845070156267,4.189336367603073,3.5068772
1251,/data/datasets/LRS3/trainval/UUqr4P7P3gM/50025.wav,5.888,16000,2,4.1714063,4.43377,4.523052,3.521492312006989,3.767263034011461,4.187860669952178,3.399198
14058,/data/datasets/LRS3/trainval/CHh6hWo1AFE/50012.wav,4.48,16000,8,4.1708245,4.421237,4.438106,3.5213734251179565,3.7614061286614047,4.151849158840263,3.7147994
9125,/data/datasets/LRS3/trainval/nubSKdtzLcE/50012.wav,6.016,16000,3,4.1701484,4.4487705,4.483376,3.520975264805544,3.774476772381362,4.171641933547825,4.0810323
4004,/data/datasets/LRS3/trainval/oTHSfmQo3Ok/50001.wav,5.952,16000,2,4.166717,4.418311,4.5202456,3.51882622408337,3.759890827467759,4.186643596256014,4.037896
2159,/data/datasets/LRS3/trainval/d6eMdixkoRI/50009.wav,5.056,16000,1,4.163542,4.4059176,4.597956,3.517368575441864,3.754073459602756,4.219141098873507,3.77795
6910,/data/datasets/LRS3/trainval/GmSfwNFkNJ8/50008.wav,6.208,16000,3,4.159803,4.416506,4.4412036,3.5151844364712006,3.759073524739723,4.1530016499638895,3.6697814
19176,/data/datasets/LRS3/trainval/VT3XyORCFDA/50003.wav,4.928,16000,1,4.1582317,4.423139,4.4515467,3.5144353525341945,3.762330096318947,4.157997963440533,3.8385615
18764,/data/datasets/LRS3/trainval/K74JqctvM2g/50005.wav,6.144,16000,3,4.156178,4.3887486,4.528889,3.5132580290211224,3.745693946715518,4.190998632364078,4.111156
27509,/data/datasets/LRS3/trainval/XsvgWEdydDI/50001.wav,3.008,16000,3,4.1527867,4.389591,4.527834,3.5114144711720985,3.746196005442836,4.190480472960204,3.545787
20349,/data/datasets/LRS3/trainval/jpuDyGgIeh0/50007.wav,2.368,16000,1,4.151101,4.376991,4.491159,3.5104904658958365,3.740092699886685,4.175097762749217,3.5245755
27355,/data/datasets/LRS3/trainval/dXqPaHQp4Xw/50007.wav,6.208,16000,3,4.151086,4.4198937,4.537822,3.5104587311023443,3.760725301036723,4.194695359315625,3.4888594
19987,/data/datasets/LRS3/trainval/ktOeFgmdIAo/50003.wav,5.504,16000,2,4.149706,4.39912,4.4636593,3.5097171609848203,3.750796257801631,4.163230896896296,3.5971045
9775,/data/datasets/LRS3/trainval/ue4L8kmaKXQ/50014.wav,6.208,16000,3,4.147596,4.446657,4.4498553,3.5082192565876533,3.7731621872804,4.1568068041553765,3.566109
16538,/data/datasets/LRS3/trainval/vbKKoniUxMk/50001.wav,1.472,16000,2,4.1460905,4.3608065,4.566678,3.5076993950461985,3.73218435140222,4.206550353648957,3.6228175
29676,/data/datasets/LRS3/trainval/IMTcuU0KLSw/50011.wav,6.08,16000,3,4.1439767,4.4494615,4.4238153,3.506466579324906,3.7747106406909463,4.145780898697911,3.5295506
26836,/data/datasets/LRS3/trainval/7DLzXAjscXk/50044.wav,6.08,16000,3,4.143849,4.428499,4.523913,3.5061496963683987,3.764746198443432,4.188232356812591,3.558287
20667,/data/datasets/LRS3/trainval/N4wFyRGilp4/50015.wav,5.952,16000,2,4.1426563,4.326314,4.544283,3.5057575799022134,3.7151298679433538,4.19737821705341,3.854329
13759,/data/datasets/LRS3/trainval/M3mnUMmUAHQ/50019.wav,2.112,16000,7,4.1415577,4.4312415,4.3822517,3.5050571773450274,3.7661001135821066,4.126753101436032,3.4941328
31079,/data/datasets/LRS3/trainval/yJJtRWFLSgw/50004.wav,6.08,16000,3,4.1412687,4.3389354,4.5880494,3.5049488406901,3.7213921926429774,4.215166737082405,3.78536
22193,/data/datasets/LRS3/trainval/MiOVX7qKQ24/50001.wav,5.76,16000,2,4.140978,4.3873806,4.596838,3.5047835589393683,3.745055704954359,4.218512162911619,3.6333814
14800,/data/datasets/LRS3/trainval/Y8wol2nGSpY/50002.wav,4.288,16000,8,4.1404195,4.3906274,4.505957,3.50451485449091,3.7466631592866575,4.181208394959756,3.6616757
27473,/data/datasets/LRS3/trainval/IKZCw4xdESQ/50013.wav,6.208,16000,3,4.1402073,4.404181,4.5582232,3.504423527900226,3.753192952607863,4.203061940243516,3.7438552
3233,/data/datasets/LRS3/trainval/LuG2rf9enHE/50001.wav,2.496,16000,1,4.1378813,4.2803664,4.66295,3.5031586316433128,3.6923740591087206,4.244474534333257,3.1722534
13236,/data/datasets/LRS3/trainval/fW6AndSUByo/50006.wav,3.456,16000,4,4.137628,4.41091,4.5330725,3.502979053746082,3.7564504457535377,4.192670857644626,3.5180202
25809,/data/datasets/LRS3/trainval/CGksAjzI0go/50014.wav,5.248,16000,1,4.137011,4.402277,4.4673862,3.5026751660977697,3.7523216109893633,4.164885157634977,3.7426527
15354,/data/datasets/LRS3/trainval/tAReayFqUEY/50001.wav,4.032,16000,7,4.136317,4.355061,4.4776025,3.502235810814368,3.7293806162194985,4.169110411428976,3.8424342
31697,/data/datasets/LRS3/trainval/Rz8m1yDE0ms/50001.wav,6.08,16000,3,4.1317925,4.3786855,4.5321307,3.4997148148796846,3.740778964374436,4.192279351026213,3.7697384
8823,/data/datasets/LRS3/trainval/uDIyxxayNig/50019.wav,3.648,16000,5,4.130412,4.4008026,4.515788,3.498906217520323,3.751522093211628,4.185279988294177,3.834737
25071,/data/datasets/LRS3/trainval/a17Z5Sk2XJY/50010.wav,5.376,16000,1,4.1287856,4.3588686,4.5182424,3.498100361015403,3.731262385582669,4.186551259763412,3.7375417
2706,/data/datasets/LRS3/trainval/tTvIEUGCigk/50003.wav,6.08,16000,3,4.1287837,4.377856,4.511705,3.4980952529030147,3.740512332414861,4.18377642492134,3.9269238
2766,/data/datasets/LRS3/trainval/XiSPD5aZT7Q/50005.wav,4.416,16000,8,4.1290455,4.397084,4.4396214,3.4980543602895624,3.7496861845413534,4.152087396567094,3.9210324
18341,/data/datasets/LRS3/trainval/J6ZzmqDMhi0/50001.wav,3.648,16000,5,4.1291,4.3472824,4.45275,3.497818263240448,3.725350280246389,4.156882432419612,3.8230793
28417,/data/datasets/LRS3/trainval/W4I68CGUV3w/50018.wav,4.608,16000,1,4.128105,4.415815,4.5051823,3.497721501887028,3.7588246666849834,4.181052295545749,3.2869341
20435,/data/datasets/LRS3/trainval/mJxA8eIWQUc/50030.wav,5.312,16000,1,4.1266375,4.339673,4.493897,3.496904099770472,3.721848907517161,4.176264432019421,3.9196088
26510,/data/datasets/LRS3/trainval/oW91ATcgXVc/50002.wav,2.432,16000,1,4.125819,4.4128776,4.4458437,3.4964482675443738,3.757416312286554,4.155502081997968,3.7979712
21019,/data/datasets/LRS3/trainval/DSPWxjBgvF4/50041.wav,5.696,16000,2,4.125341,4.4134808,4.486802,3.496147621916859,3.757641679347957,4.173120844940886,3.840426
9576,/data/datasets/LRS3/trainval/H2rG4Dg6xyI/50001.wav,6.144,16000,3,4.125335,4.38533,4.492208,3.49606938465127,3.7440270634290336,4.175509429966571,3.8880284
14971,/data/datasets/LRS3/trainval/KfK3eKSkOQA/50004.wav,5.504,16000,2,4.125909,4.3953066,4.4690065,3.49545637795658,3.748388396845616,4.162904248163507,3.5542593
30917,/data/datasets/LRS3/trainval/UQzvNIIMayo/50013.wav,2.176,16000,8,4.1239657,4.3572183,4.470294,3.4953768697161265,3.7304038630006096,4.166093146368883,3.8099015
18130,/data/datasets/LRS3/trainval/HQIi3nUXh0g/50019.wav,6.144,16000,3,4.123717,4.402311,4.384075,3.4950130716549936,3.7521499666358777,4.127420412311992,3.808218
11819,/data/datasets/LRS3/trainval/TT6qWghHkFI/50005.wav,4.608,16000,1,4.1225123,4.399141,4.578277,3.494605155445797,3.750810735494155,4.211251154184064,3.6831462
6906,/data/datasets/LRS3/trainval/GmSfwNFkNJ8/50016.wav,1.408,16000,2,4.1223335,4.362738,4.554557,3.4944970599812546,3.7331109954566126,4.201539888223363,3.2987418
1624,/data/datasets/LRS3/trainval/AHfiKav9fcQ/50007.wav,5.952,16000,2,4.122341,4.4187717,4.4677835,3.494258862235589,3.7601578011605072,4.164371349512815,3.9077396
16430,/data/datasets/LRS3/trainval/XLi6iYnnsGc/50003.wav,5.888,16000,2,4.121947,4.3876753,4.536132,3.4941983346880727,3.7452410002670575,4.193916282373143,3.718051
4283,/data/datasets/LRS3/trainval/jhm5OaXJVMQ/50004.wav,5.12,16000,1,4.12149,4.38397,4.4960976,3.4940350459774603,3.743478607278333,4.177200684558795,3.0977125
7944,/data/datasets/LRS3/trainval/gjq2BoAF0JA/50002.wav,3.136,16000,3,4.121493,4.4124045,4.4211144,3.4939540274014376,3.757176986961081,4.144246808667862,3.635381
19913,/data/datasets/LRS3/trainval/2NHV4AzSEzY/50006.wav,3.456,16000,4,4.1210103,4.3119526,4.5381937,3.4936584428949136,3.7080032729930608,4.194809020882167,3.6556256
25886,/data/datasets/LRS3/trainval/0bop3D7SdDM/50017.wav,5.888,16000,2,4.121983,4.4071655,4.470478,3.493548263174951,3.753978698747668,4.165344839943096,3.527283
10584,/data/datasets/LRS3/trainval/mj0CWrSB7E8/50001.wav,1.536,16000,3,4.119861,4.3808136,4.387055,3.492880456951916,3.741821887501772,4.128892735330401,3.4031408
25141,/data/datasets/LRS3/trainval/2TDLN61HKKc/50010.wav,5.76,16000,2,4.119214,4.405962,4.473917,3.4927643370360384,3.754091577160964,4.167705322534262,3.742423
21071,/data/datasets/LRS3/trainval/DSPWxjBgvF4/50030.wav,6.144,16000,3,4.1182733,4.423137,4.4420853,3.4920884984621647,3.762279393627237,4.15313992476935,3.6731865
14266,/data/datasets/LRS3/trainval/5pXelS1clHs/50016.wav,3.072,16000,3,4.1125355,4.383141,4.393074,3.489035210725113,3.743068465578735,4.1319161478460495,3.6037018
1772,/data/datasets/LRS3/trainval/h0C2LPXaEW4/50023.wav,5.696,16000,2,4.11238,4.3415484,4.491586,3.488901549284082,3.722727611281617,4.175238823111256,3.8977747
14126,/data/datasets/LRS3/trainval/0Sdja9Ys4Sg/50007.wav,5.312,16000,1,4.1121607,4.4259553,4.432412,3.4888259967049984,3.763675554222136,4.1495899823651285,3.496414
14552,/data/datasets/LRS3/trainval/sNV4yIyXXX0/50015.wav,5.44,16000,1,4.1106367,4.376522,4.5424647,3.4879739641135266,3.739864998502051,4.19663120654919,3.5379882
12197,/data/datasets/LRS3/trainval/HALd9FY5SVQ/50006.wav,1.792,16000,5,4.1108017,4.3670726,4.4304004,3.487966322100074,3.735190902201993,4.148514062735917,3.7501175
31660,/data/datasets/LRS3/trainval/iQsnObyii4Q/50001.wav,6.208,16000,3,4.1106553,4.397244,4.38436,3.487843570860503,3.7497964430291297,4.1278746023320645,3.8044357
2123,/data/datasets/LRS3/trainval/aILSY9g7Tg0/50008.wav,5.056,16000,1,4.109938,4.3109236,4.4942813,3.487583299690868,3.707634456174432,4.176428038458815,3.8554537
27619,/data/datasets/LRS3/trainval/deT1mILtFEY/50005.wav,3.712,16000,5,4.108144,4.4077325,4.43726,3.486518810242977,3.754909064347509,4.15162417229231,3.8836625
23720,/data/datasets/LRS3/trainval/v3SZTqj2Skw/50024.wav,6.208,16000,3,4.108227,4.3574424,4.516705,3.4864324049631787,3.730431575614931,4.185722740240454,3.7153957
28588,/data/datasets/LRS3/trainval/qykSnLkPM7E/50007.wav,1.728,16000,4,4.1070504,4.3626165,4.4000006,3.4859655415348705,3.733062998788781,4.135026286693387,3.480721
17971,/data/datasets/LRS3/trainval/apiScBmE6rA/50004.wav,3.776,16000,6,4.1061554,4.3966346,4.4047246,3.48534928605652,3.749511954208709,4.137062418428677,3.9785578
988,/data/datasets/LRS3/trainval/bRuU02haIK8/50009.wav,1.984,16000,6,4.1057205,4.3375993,4.52335,3.4851516220729035,3.720762728653463,4.188631730367305,3.7543716
19005,/data/datasets/LRS3/trainval/BT2XlI8oeh0/50008.wav,3.584,16000,5,4.105255,4.415579,4.3986263,3.4848989567766013,3.7586929752624143,4.134276296010315,3.7427955
26956,/data/datasets/LRS3/trainval/uHRG3Vr9qyI/50015.wav,5.696,16000,2,4.1053214,4.3606353,4.5471835,3.4848825438968047,3.7319803328284338,4.198573748126481,3.7279317
19887,/data/datasets/LRS3/trainval/2NHV4AzSEzY/50008.wav,5.952,16000,2,4.105051,4.2739744,4.511586,3.4847693743830197,3.688981543216265,4.183696557301605,3.971712
19896,/data/datasets/LRS3/trainval/2NHV4AzSEzY/50009.wav,5.696,16000,2,4.102771,4.27341,4.5037775,3.483541589721619,3.688790043522439,4.18044312057157,3.7915225
31475,/data/datasets/LRS3/trainval/7LPJrzZaoZg/50001.wav,6.208,16000,3,4.102112,4.3599267,4.442464,3.4831014384211376,3.731667297741017,4.153927981047203,3.9760153
20539,/data/datasets/LRS3/trainval/aYBJayS6mTY/50001.wav,1.152,16000,1,4.101176,4.355198,4.5271163,3.4826774519204906,3.729467067746356,4.19026201201246,3.5329218
8424,/data/datasets/LRS3/trainval/9XRPbFIN4lk/50005.wav,1.856,16000,5,4.100608,4.3428826,4.5194807,3.4822861937906127,3.723330938259703,4.186901120479619,3.4350133
24727,/data/datasets/LRS3/trainval/HCG1petekXw/50015.wav,5.76,16000,2,4.099082,4.382718,4.5282564,3.4812343130282786,3.742685641146121,4.1900350325962,3.5301616
24041,/data/datasets/LRS3/trainval/5qdZybHSLnI/50007.wav,2.816,16000,2,4.098187,4.3745394,4.4241257,3.480960640609096,3.738886732346285,4.145855213118396,3.590804
9067,/data/datasets/LRS3/trainval/Y7QaqazOvSA/50001.wav,1.856,16000,5,4.0982485,4.3567753,4.496708,3.480894721799504,3.730144149977383,4.177438657558616,3.4212296
9904,/data/datasets/LRS3/trainval/SasMjDCSyR4/50006.wav,5.12,16000,1,4.0976377,4.3371773,4.573158,3.480693586935954,3.720620441014703,4.209181944231999,3.544528
27779,/data/datasets/LRS3/trainval/MEDgtjpycYg/50018.wav,5.952,16000,2,4.0963254,4.342616,4.446144,3.4798618576071094,3.723288884136576,4.154816855469393,3.468038
20491,/data/datasets/LRS3/trainval/yDubrSRjlCE/50007.wav,5.248,16000,1,4.096071,4.422942,4.3391557,3.4798144769230035,3.76223596011836,4.10723171433748,3.7833087
20690,/data/datasets/LRS3/trainval/Aqc2SgiOVr8/50008.wav,5.888,16000,2,4.09515,4.43846,4.408627,3.4792041241295064,3.7696324578216345,4.137898425107771,3.7201476
2574,/data/datasets/LRS3/trainval/QfODW06Qi8E/50007.wav,3.136,16000,3,4.0949626,4.344619,4.4222884,3.4790767023200586,3.7242010103289664,4.144992772390601,3.9487169
29699,/data/datasets/LRS3/trainval/IMTcuU0KLSw/50035.wav,5.952,16000,2,4.094679,4.3045425,4.544202,3.479025505582329,3.704441642063754,4.197298349261508,3.5473447
27852,/data/datasets/LRS3/trainval/IdW9UYlxlVY/50006.wav,2.816,16000,2,4.094534,4.310796,4.4444423,3.4788808683665904,3.707444778988954,4.1548861772391135,4.0723963
19895,/data/datasets/LRS3/trainval/2NHV4AzSEzY/50004.wav,5.824,16000,2,4.094571,4.2713385,4.5307236,3.478785907342034,3.6875847538421054,4.191750405014817,3.9895968
26985,/data/datasets/LRS3/trainval/uHRG3Vr9qyI/50018.wav,6.144,16000,3,4.0946736,4.3390822,4.465193,3.478626112279906,3.721069735953375,4.163687414609187,4.015282
13418,/data/datasets/LRS3/trainval/UCFg9bcW7Bk/50002.wav,2.944,16000,2,4.0939426,4.349676,4.431883,3.478618190599079,3.726758765683155,4.149354693024155,4.0763817
10530,/data/datasets/LRS3/trainval/YmlAl1SMtHk/50001.wav,5.632,16000,2,4.093096,4.383217,4.3147955,3.4781098716572867,3.7431015422485063,4.095743378281113,3.8221111
12159,/data/datasets/LRS3/trainval/HALd9FY5SVQ/50013.wav,5.888,16000,2,4.0927134,4.31167,4.5868077,3.477912255202927,3.707997958567562,4.214623609878453,3.9848714
21336,/data/datasets/LRS3/trainval/i0QKBKWnkxg/50020.wav,2.048,16000,7,4.0921125,4.3315225,4.532033,3.4774562237311564,3.7177744562889647,4.192075567555049,3.5192418
18249,/data/datasets/LRS3/trainval/XO1MeSMYSQ0/50003.wav,5.952,16000,2,4.0915785,4.367212,4.4387074,3.477289290811001,3.735333675911434,4.15233558552262,3.7889667
31291,/data/datasets/LRS3/trainval/2SIk5ofBKco/50002.wav,6.016,16000,3,4.0891585,4.3534856,4.479385,3.4758221560412057,3.728608912999549,4.1698092573422185,3.8212545
1818,/data/datasets/LRS3/trainval/h0C2LPXaEW4/50025.wav,3.968,16000,6,4.089127,4.3258724,4.5317035,3.475814778677208,3.714960411483977,4.192092176595891,3.8317766
9361,/data/datasets/LRS3/trainval/YVzSVEJa5Gg/50005.wav,4.608,16000,1,4.0886054,4.372932,4.3843513,3.4756214341553986,3.73811976295139,4.128046120574316,3.968355
1849,/data/datasets/LRS3/trainval/l5d8GW6GdR0/50010.wav,6.208,16000,3,4.088266,4.3540053,4.469318,3.4753212468068533,3.728777931362598,4.165380843214954,3.6824214
13761,/data/datasets/LRS3/trainval/9VXOknUbzBM/50015.wav,2.496,16000,1,4.0872836,4.35395,4.4037905,3.474878241868362,3.728856218903396,4.136833238411207,3.4316795
1472,/data/datasets/LRS3/trainval/Qt1RPkbF4o4/50013.wav,2.496,16000,1,4.0868826,4.3154764,4.4894977,3.4746527172304664,3.709894744872733,4.174388915427654,3.2747853
9429,/data/datasets/LRS3/trainval/VfKWd7iXMSo/50008.wav,4.096,16000,7,4.086762,4.35204,4.5240984,3.474450000961657,3.7278108945455455,4.188875791540695,3.6593192
18049,/data/datasets/LRS3/trainval/NVPxmzSPvUw/50010.wav,3.328,16000,4,4.085141,4.377941,4.486495,3.4736154844600216,3.7404920860566975,4.17308886389013,3.6282644
26838,/data/datasets/LRS3/trainval/7DLzXAjscXk/50058.wav,5.952,16000,2,4.0836644,4.3213444,4.514511,3.4728116897342947,3.712786389268633,4.184910244350737,3.7593658
23978,/data/datasets/LRS3/trainval/SJyE40koQyA/50013.wav,3.84,16000,6,4.083581,4.2995715,4.5606346,3.4727841273679605,3.701980132090688,4.204044341437549,3.306307
19210,/data/datasets/LRS3/trainval/YZa4sdIwV04/50003.wav,5.888,16000,2,4.083386,4.3514495,4.5031266,3.4726782731891586,3.727607551486115,4.180138228187316,3.3690257
3830,/data/datasets/LRS3/trainval/UOn3zOp8JPE/50006.wav,5.824,16000,2,4.082943,4.388504,4.352663,3.472400491275337,3.7456455973791902,4.113350528850537,4.0262365
17630,/data/datasets/LRS3/trainval/XZiNVGA78kA/50008.wav,5.888,16000,2,4.081585,4.352603,4.359117,3.471613742666714,3.728124054887497,4.116461520990739,3.7043624
998,/data/datasets/LRS3/trainval/J45cWdDEbm0/50008.wav,4.608,16000,1,4.0808363,4.313083,4.4610033,3.471249779443905,3.708707035921784,4.162117743122388,3.4341424
30606,/data/datasets/LRS3/trainval/jSOPQgPIdKg/50010.wav,5.312,16000,1,4.080058,4.347879,4.3852563,3.4708114394633016,3.7258806391654846,4.128457433372891,3.5292115
15417,/data/datasets/LRS3/trainval/unSnvLgyf3o/50001.wav,3.136,16000,3,4.079884,4.3184204,4.468218,3.4706773156487825,3.711285740767569,4.165228974147646,3.4099643
19717,/data/datasets/LRS3/trainval/OEydHbngSz0/50005.wav,5.184,16000,1,4.0797405,4.3345647,4.394813,3.4706325345282965,3.719333350121627,4.132787541424328,4.0506487
15087,/data/datasets/LRS3/trainval/4bsiMd1zQ3s/50004.wav,3.328,16000,4,4.078809,4.3248734,4.4462614,3.470106646045766,3.714534771478724,4.155638964133574,3.6908998
5475,/data/datasets/LRS3/trainval/Possj5cXEnM/50018.wav,5.568,16000,2,4.0786643,4.358055,4.4228106,3.4697585755480294,3.730699955832929,4.144259857308202,3.8875387
912,/data/datasets/LRS3/trainval/VNGFep6rncY/50009.wav,5.888,16000,2,4.077313,4.3388786,4.4675617,3.46926134000024,3.721456940756016,4.164919053197343,3.7100763
3709,/data/datasets/LRS3/trainval/HuWMO3M1HVQ/50002.wav,6.208,16000,3,4.076404,4.282103,4.580425,3.468667138295133,3.693192288199058,4.212061348397251,3.7263234
23941,/data/datasets/LRS3/trainval/7p4zw4SqgUw/50004.wav,1.024,16000,7,4.0761895,4.3749194,4.413742,3.468528694395318,3.739055280335352,4.140783335812969,3.426698
16512,/data/datasets/LRS3/trainval/1Yz7Snu6pnI/50014.wav,5.824,16000,2,4.0759373,4.319247,4.4728985,3.468442102265313,3.711729560586384,4.167265217131271,3.7416863
9960,/data/datasets/LRS3/trainval/7rMYfiRNT7g/50013.wav,2.368,16000,1,4.0752945,4.3214364,4.435832,3.4681264323989507,3.712848359487592,4.15109980076421,3.3673105
19960,/data/datasets/LRS3/trainval/MOFdlEbu15g/50017.wav,4.672,16000,1,4.0734053,4.359995,4.448193,3.4670607173000896,3.731812794551858,4.15653131403634,3.5653543
24867,/data/datasets/LRS3/trainval/qG6SnAIinj0/50034.wav,4.096,16000,7,4.0737505,4.374388,4.482792,3.466957038827927,3.738393629944471,4.170938810199551,3.6928966
24045,/data/datasets/LRS3/trainval/CfmNXPMjChs/50003.wav,4.608,16000,1,4.0729585,4.3355746,4.4317064,3.466808608554433,3.7198310327644,4.149278035815304,3.8553848
